Grid_ID,Ag/NonAg_m,agri_class
153110,1.000000000000000,1
824670,1.000000000000000,1
207749,1.000000000000000,1
808970,1.000000000000000,1
821670,1.000000000000000,1
484533,1.000000000000000,1
554827,0.899200000000000,1
300266,0.768000000000000,1
757273,1.000000000000000,1
742331,1.000000000000000,1
463094,1.000000000000000,1
273824,1.000000000000000,1
609907,1.000000000000000,1
258140,0.792000000000000,1
173931,1.000000000000000,1
385516,1.000000000000000,1
530679,0.889600000000000,1
874254,0.894400000000000,1
329445,0.844800000000000,1
391576,0.968000000000000,1
827508,1.000000000000000,1
797964,0.644800000000000,1
529934,1.000000000000000,1
920315,1.000000000000000,1
391829,1.000000000000000,1
599775,1.000000000000000,1
216517,1.000000000000000,1
449102,0.766400000000000,1
738289,0.804800000000000,1
43785,0.931200000000000,1
880830,1.000000000000000,1
933074,1.000000000000000,1
465947,0.763200000000000,1
969628,1.000000000000000,1
339273,1.000000000000000,1
693691,1.000000000000000,1
31442,1.000000000000000,1
848469,1.000000000000000,1
720771,1.000000000000000,1
868228,1.000000000000000,1
576482,0.838400000000000,1
297741,0.884800000000000,1
897606,1.000000000000000,1
369212,1.000000000000000,1
286866,1.000000000000000,1
292334,1.000000000000000,1
610194,1.000000000000000,1
242377,1.000000000000000,1
556023,1.000000000000000,1
554741,1.000000000000000,1
533272,1.000000000000000,1
524377,1.000000000000000,1
472423,1.000000000000000,1
788408,1.000000000000000,1
836868,1.000000000000000,1
783265,1.000000000000000,1
916021,1.000000000000000,1
976606,1.000000000000000,1
35328,1.000000000000000,1
97485,0.867200000000000,1
286102,0.921600000000000,1
227697,1.000000000000000,1
348731,0.585600000000000,1
749095,0.844800000000000,1
577462,0.985600000000000,1
63849,0.899200000000000,1
498512,0.942400000000000,1
82816,1.000000000000000,1
284039,1.000000000000000,1
764051,1.000000000000000,1
588973,1.000000000000000,1
369381,1.000000000000000,1
578826,1.000000000000000,1
536093,1.000000000000000,1
681540,1.000000000000000,1
792030,0.956800000000000,1
939981,0.540800000000000,1
112539,1.000000000000000,1
954577,1.000000000000000,1
495108,1.000000000000000,1
907891,0.916800000000000,1
205584,0.764800000000000,1
577181,0.473600000000000,0
445065,0.883200000000000,1
735524,1.000000000000000,1
840602,1.000000000000000,1
728010,1.000000000000000,1
344890,1.000000000000000,1
885462,1.000000000000000,1
118064,1.000000000000000,1
449801,1.000000000000000,1
953854,1.000000000000000,1
136844,1.000000000000000,1
608110,1.000000000000000,1
768958,1.000000000000000,1
897084,1.000000000000000,1
718538,1.000000000000000,1
983797,1.000000000000000,1
792413,1.000000000000000,1
702217,1.000000000000000,1
252166,1.000000000000000,1
676554,1.000000000000000,1
22693,0.974400000000000,1
33627,0.755200000000000,1
632829,0.752000000000000,1
447224,0.648000000000000,1
550490,0.540800000000000,1
873940,0.784000000000000,1
907820,1.000000000000000,1
144829,1.000000000000000,1
523969,1.000000000000000,1
276821,1.000000000000000,1
87954,1.000000000000000,1
850943,1.000000000000000,1
100452,1.000000000000000,1
893308,1.000000000000000,1
177453,1.000000000000000,1
54614,1.000000000000000,1
887244,1.000000000000000,1
480138,1.000000000000000,1
209571,1.000000000000000,1
208807,1.000000000000000,1
995563,1.000000000000000,1
452759,1.000000000000000,1
914759,1.000000000000000,1
871668,1.000000000000000,1
118456,1.000000000000000,1
62427,1.000000000000000,1
115820,1.000000000000000,1
647148,1.000000000000000,1
264526,1.000000000000000,1
874904,0.929600000000000,1
142110,1.000000000000000,1
2244,1.000000000000000,1
231972,1.000000000000000,1
405459,1.000000000000000,1
697582,1.000000000000000,1
417442,1.000000000000000,1
814234,1.000000000000000,1
20698,1.000000000000000,1
908892,1.000000000000000,1
737872,0.995200000000000,1
904191,1.000000000000000,1
188645,1.000000000000000,1
709442,1.000000000000000,1
373352,1.000000000000000,1
998720,0.806400000000000,1
107213,1.000000000000000,1
860217,1.000000000000000,1
962241,1.000000000000000,1
957414,1.000000000000000,1
44527,1.000000000000000,1
95626,1.000000000000000,1
348221,1.000000000000000,1
467561,1.000000000000000,1
416265,0.947200000000000,1
619944,0.920000000000000,1
902650,1.000000000000000,1
81309,1.000000000000000,1
524105,1.000000000000000,1
419280,0.388800000000000,0
828840,0.169600000000000,0
817227,1.000000000000000,1
124462,1.000000000000000,1
641694,1.000000000000000,1
980344,1.000000000000000,1
292546,1.000000000000000,1
506298,1.000000000000000,1
