agri_class,DEM_mean,Slope_mean,sand_pct,clay_pct,bd_gcm3,SOC_mean
1,245.296875,2.251253801397979,42.69,25.62,1.53,26.01401939043644
1,243.93055555555557,2.167204725245635,42.7,25.31,1.52,26.200535749684008
1,243.41666666666663,4.118439821733369,6.57,3.65,0.22,3.851790827504162
1,255.01234567901236,3.415052034972626,32.98,29.2,1.45,33.0
1,254.27777777777777,4.260116204619408,33.25,29.99,1.45,33.46996291739436
1,256.22222222222223,3.316555163098706,33.64,30.46,1.44,33.59384109018502
1,255.8395061728395,3.775169942114088,33.48,29.18,1.44,34.0
1,256.94444444444446,3.565096841090255,33.52,29.23,1.45,34.15094287949249
1,254.32098765432096,4.521041460979132,31.26,31.96,1.45,35.0
1,254.13888888888889,4.725468491514524,32.14,29.06,1.46,34.281021637690195
1,255.38888888888889,4.385916308396393,32.24,28.67,1.46,34.42329318873508
1,255.68055555555557,3.051134190625615,31.34,30.23,1.47,31.0
1,254.2716049382716,2.962719285929645,31.26,29.91,1.46,31.20681363256108
1,256.70833333333326,3.217679139640596,31.38,30.16,1.47,30.818555477915925
1,256.38888888888886,3.198203716841009,31.34,30.21,1.47,28.89233233878427
1,257.6296296296296,4.057669536567029,32.38,30.86,1.47,32.1735396698837
0,257.30864197530866,2.647197228890878,0.0,0.0,0.0,0.0
1,257.06172839506166,3.744843620576976,35.63,26.72,1.46,30.57616311455276
1,257.18055555555554,2.897236095534431,35.06,27.02,1.46,31.59280488957244
1,258.6111111111111,4.322599776917034,34.78,27.09,1.46,32.59878257626133
1,259.55555555555554,3.47416774266296,34.02,28.83,1.47,29.18525889296731
1,261.2361111111111,4.652930834227138,39.72,27.29,1.5,31.602610707053124
1,261.9166666666667,3.738335830469926,39.5,27.34,1.5,28.32633504755772
1,262.84722222222223,4.471049492557843,39.17,27.53,1.5,28.71508995967528
1,260.72222222222223,4.143222236798869,38.39,28.34,1.51,31.79318636743892
1,260.01388888888886,2.777074466976854,36.44,29.73,1.5,33.057258494756894
1,260.81481481481484,4.54144706107952,36.18,29.86,1.5,33.09674059756012
1,260.04938271604937,3.547808146771089,37.69,29.43,1.51,31.212532805763665
1,260.22222222222223,4.333967636028926,38.85,28.22,1.52,29.19952360242747
0,259.88888888888886,3.858450755476952,43.46,28.49,1.48,31.757042773604656
1,259.4938271604938,3.861578547660216,40.69,30.06,1.47,36.18241954953368
1,259.875,3.279777337279585,39.72,30.71,1.48,34.9518373948648
1,260.25,2.497834022674295,39.48,30.94,1.48,32.92761957523088
1,262.09722222222223,3.215997277034654,38.85,29.73,1.49,29.8620354429193
1,260.09722222222223,3.533666575948397,37.97,30.14,1.49,29.189848439964692
1,260.09722222222223,4.506765151189434,37.57,30.72,1.5,29.025758151738135
1,259.24691358024694,3.09856754982913,38.53,30.15,1.5,29.038045855844135
1,256.375,2.47959735410081,37.29,32.91,1.49,30.32161249591193
0,259.68055555555554,3.060015300081836,36.35,34.11,1.49,31.323914068349225
1,254.98765432098764,2.195830334851771,41.25,27.73,1.53,29.50553803019993
1,253.59722222222223,2.208628525336584,41.72,27.87,1.53,29.366853954637406
1,249.04938271604945,2.235304393150188,39.49,27.91,1.52,29.59072662443468
1,248.27777777777777,1.948097384638257,39.34,29.74,1.5,31.20681363256108
1,247.44444444444443,2.768740458988849,38.26,31.76,1.5,32.33605045830947
1,245.375,2.692671808931562,34.72,31.51,1.5,31.624348642914224
1,246.18055555555557,2.249906135929955,34.73,31.11,1.51,32.34598983334467
1,245.98611111111111,2.320610931350125,35.37,30.8,1.51,32.717814174236906
1,246.16666666666663,2.094498222900762,35.92,30.99,1.51,31.0
1,243.81944444444443,2.203529956440131,39.31,28.89,1.51,31.717741260069815
1,244.27777777777777,1.7693178926905,41.61,25.56,1.51,30.523106589884247
0,247.8395061728395,2.803924375846062,42.35,25.75,1.5,30.35721140695426
0,246.98611111111111,2.725616667005751,42.81,25.54,1.52,29.158216657257363
1,243.29629629629636,2.479380391998056,8.23,4.62,0.28,4.964947532935198
1,256.875,4.413833083584905,31.77,31.6,1.44,34.040469143251656
1,255.609375,4.625588692724706,31.32,31.84,1.45,32.16807715841217
1,254.125,5.744631126523018,32.47,28.5,1.45,33.30329170249718
1,255.625,3.053407033905387,32.35,27.52,1.45,31.0
1,255.515625,3.922858001664281,30.97,30.3,1.46,31.784964235903264
1,257.31944444444446,3.773896898660395,32.58,31.28,1.47,32.08105006162044
1,256.609375,4.346206626854837,33.88,27.2,1.46,31.000000000000004
1,257.8125,3.5280796373263,33.93,26.94,1.46,30.7634343308352
1,254.03125,3.582012927159667,34.34,26.94,1.46,30.13614983933528
0,257.265625,4.072093960829079,0.0,0.0,0.0,0.0
1,257.94444444444446,2.482622535692321,34.09,27.91,1.46,31.678112946754496
1,259.8125,3.379597858525813,33.4,28.93,1.47,30.641513653077357
1,259.22222222222223,2.879036165773869,38.1,27.11,1.48,29.549823399754384
1,260.546875,3.909999725408852,38.48,27.25,1.49,31.426183030874054
1,261.234375,2.559324267320335,39.31,27.02,1.5,31.45958408915268
1,260.546875,3.311693207360804,38.46,27.65,1.5,30.375855544306823
1,262.046875,3.99353663995862,39.12,27.77,1.5,28.45476893560084
1,263.515625,4.415430831722915,39.51,28.25,1.5,27.26146054813473
1,261.859375,4.617308104410768,39.74,28.79,1.51,29.81488535526921
1,260.81944444444446,4.278076959980859,37.09,30.0,1.51,32.04731021354549
1,259.01388888888886,4.058045369055537,37.07,29.51,1.51,32.46462515902016
1,262.734375,3.650055453181267,37.74,28.77,1.51,33.05790926352022
1,260.5,2.412216151754061,37.38,29.38,1.51,32.578411853918695
1,260.265625,4.15361858997494,37.97,28.84,1.51,30.30715750627436
1,260.65625,6.477280646562576,40.09,28.37,1.53,28.93568081852213
0,257.90625,4.477749207988383,32.2,20.05,1.17,21.934636995962936
0,261.421875,1.985216495580971,0.44,0.26,0.01,0.317913946021956
0,263.125,3.918320738606983,9.5,5.58,0.32,6.818928493882344
0,264.609375,7.078019168227912,42.26,27.97,1.48,28.618890717310645
1,260.88888888888886,4.035965008868112,43.04,28.67,1.48,32.18223804824939
1,257.375,4.391403848098384,41.31,30.11,1.47,36.66379822754464
1,262.328125,6.393711537122726,40.66,30.19,1.47,35.67215788248466
1,259.55555555555554,4.207484089665943,39.03,30.35,1.49,31.942797567210317
1,260.90625,4.352776234969497,38.95,29.7,1.48,29.655221810359855
1,258.45833333333326,4.022034857836035,38.76,29.35,1.48,29.000000000000004
1,256.296875,2.905566233210266,38.6,29.83,1.5,29.89815013657584
1,257.05555555555554,2.644268112878005,39.85,29.48,1.5,29.6635007742019
1,258.515625,2.467473259195685,37.9,32.2,1.49,30.11687599040874
1,256.56944444444446,2.129653347863091,37.52,31.82,1.48,27.995105969553297
0,256.5,2.308607854880393,39.31,28.41,1.51,28.81418579871253
1,255.56944444444443,2.663647688097424,40.98,27.57,1.53,29.89463434952888
1,255.59375,1.770943962968886,41.35,28.02,1.54,29.448020080147906
1,255.8125,2.203226741403341,41.46,28.05,1.54,29.07817346513749
1,253.046875,1.953438450582325,41.04,27.91,1.53,27.52150812104517
1,247.23611111111111,1.8594598190652,38.21,31.71,1.5,32.20738211359095
1,247.609375,1.619097134098411,38.11,31.65,1.5,31.27118612117
1,245.828125,2.754247466102242,34.91,30.94,1.5,31.899080316753615
1,246.8125,1.839239821769297,34.64,31.0,1.51,32.618252168776166
0,245.65625,1.610358947888017,39.21,28.83,1.51,31.644145749956994
1,246.21875,2.111011339351535,42.21,25.78,1.52,31.0
1,246.55555555555557,2.396082065171666,42.49,25.42,1.51,32.20993937613536
0,250.671875,2.802435817196965,42.43,25.86,1.47,35.6628422845255
1,244.34722222222223,1.598906012872855,36.38,20.58,1.26,22.312683770607755
1,254.65625,4.310726849362254,32.88,29.4,1.45,33.21936939831294
1,254.11111111111111,3.75436592184835,32.72,29.57,1.45,33.219369398312345
1,255.875,3.528051918372512,34.29,30.1,1.45,33.62552830812911
1,255.65625,4.345126116648318,33.74,30.39,1.46,33.79223068914483
1,254.16666666666663,3.586964399450355,32.68,29.94,1.45,35.21425044316654
1,257.421875,3.140235020779073,31.81,31.09,1.46,35.0
1,256.72222222222223,3.971842155688339,31.35,31.69,1.45,33.10427315083128
1,256.01388888888886,3.959397955073251,30.34,31.22,1.45,31.851155840864905
1,254.90625,3.298584381118417,30.5,31.63,1.47,31.780630601685345
1,256.234375,6.340495955199004,32.07,31.01,1.48,31.783026759694906
0,257.1111111111111,3.606073605517546,31.98,30.14,1.46,31.0
1,252.9375,3.465180300176144,33.94,27.33,1.46,30.81858559762578
1,254.65625,4.191221958957615,24.88,24.88,1.14,24.98017925403091
1,257.484375,3.404256552457809,34.28,28.37,1.46,30.0
1,258.6666666666667,4.182813010281987,34.17,28.53,1.46,30.0
1,259.31944444444446,4.191006412108739,22.66,19.59,0.97,18.380136713763463
1,260.46875,3.265679472126067,39.85,27.17,1.5,31.97796628856312
1,261.390625,3.777570026926696,39.6,27.16,1.5,32.19676085750372
1,260.53125,3.013503361493349,38.57,27.44,1.5,31.399437086286277
1,262.484375,2.856111885979772,38.23,27.27,1.5,30.90982756382144
1,262.375,3.573282762430608,39.58,29.38,1.52,31.78799537516966
1,263.578125,4.092226480133834,37.41,30.2,1.52,33.78063060168787
1,259.46875,3.783426495268941,37.2,29.65,1.51,32.85345250129425
1,256.46875,7.276536142453552,40.35,28.11,1.53,28.76437578364032
0,260.109375,3.084727083332837,0.0,0.0,0.0,0.0
0,261.71875,2.624366765841842,0.0,0.0,0.0,0.0
0,266.46875,5.587965175509454,41.4,26.03,1.38,32.79330687625863
1,260.0,4.887711381746664,43.56,28.27,1.49,35.12252240674282
1,262.3125,4.115367762744427,42.54,29.12,1.48,31.06852619564409
1,259.265625,3.330650836229324,41.03,29.69,1.48,33.61423685120329
1,259.40277777777777,3.353101257648733,39.52,28.77,1.48,28.21936939831268
1,260.5625,2.478259675204754,38.98,29.25,1.48,28.388899082286564
1,260.8125,2.839304272085428,37.9,30.3,1.49,29.0
1,258.65277777777777,3.148679331772857,38.58,30.16,1.5,29.0
1,257.6666666666667,2.45604293462303,39.97,29.47,1.49,30.0
0,256.5,1.814592800103128,39.45,29.83,1.49,30.402279316553862
1,257.046875,3.285789617337286,38.34,31.37,1.49,30.780630601687665
0,255.546875,2.561570886522532,36.96,32.31,1.49,30.587051360658403
1,256.0625,2.954464012756944,36.63,32.97,1.49,29.918518675090688
0,254.375,2.585238399915397,38.49,31.52,1.48,27.16045942117809
1,255.375,2.067431908100843,37.64,31.78,1.5,28.17845305856892
0,256.875,2.551523810252547,20.08,14.82,0.78,14.002980220299914
1,255.65625,1.895665335468948,26.61,18.13,0.99,19.65506712405564
1,251.015625,1.942511703819036,41.37,27.72,1.53,28.67566412610265
1,253.15625,2.086172108538449,40.59,28.1,1.53,28.457351578183733
1,248.8125,2.450447961688042,39.36,28.02,1.52,28.523913332560102
0,247.43055555555557,1.86931513581011,37.98,31.57,1.48,32.60120586366754
1,246.9375,1.795429298654199,34.81,30.92,1.49,32.0
1,247.11111111111111,2.355174206197262,34.34,31.18,1.5,32.319897612610085
1,245.75,2.92499313917425,36.7,30.8,1.49,33.0
1,247.625,2.958052505739033,40.45,27.07,1.51,35.05141753973423
1,246.0,1.845069274306297,41.44,26.07,1.53,30.57278720019147
0,251.734375,2.031124711036682,42.2,26.09,1.47,36.549869819972955
1,244.609375,2.124874508939683,43.16,24.87,1.52,25.0
1,257.31944444444446,3.31579736702972,34.39,29.86,1.46,34.0
1,257.26388888888886,4.342889819708136,33.33,29.86,1.46,32.243526201186
1,258.40740740740733,3.541944431669918,33.15,29.38,1.46,33.46936397802176
1,255.25,4.104878299766117,32.63,29.55,1.45,32.5231010967448
1,255.72222222222223,3.784835656483968,31.98,29.24,1.45,32.03792615382675
1,254.43055555555557,4.544222377240658,32.39,28.71,1.46,31.826676073473088
1,257.55555555555554,7.568687718775538,32.54,28.4,1.44,34.14379870434261
0,273.61728395061726,7.097062049824514,31.55,29.5,1.44,36.501256873399306
1,256.2916666666667,3.756952442228794,29.47,31.64,1.45,31.524001348228143
1,258.58024691358025,5.464843146594954,29.68,32.97,1.46,31.970648081871467
1,252.93055555555557,4.432524218327469,29.79,31.36,1.46,29.897019247893716
1,253.91666666666663,3.88301003475984,3.73,3.93,0.18,3.725881278514475
1,256.77777777777777,4.316617753034757,32.3,31.33,1.48,31.914174311409774
1,256.9861111111111,3.884445054663552,32.12,30.77,1.46,31.507961317608444
1,255.66666666666663,3.618972010082669,33.98,27.48,1.46,30.95071202823088
1,257.34567901234567,3.209156070226504,34.12,27.67,1.46,30.684937325594497
1,257.1666666666667,3.811302545997831,32.19,31.94,1.47,28.862169194289496
1,255.88888888888889,4.522627849637726,32.82,30.47,1.47,30.402858282577736
1,258.98765432098764,3.521814689960009,33.65,29.18,1.46,30.0
1,259.18055555555554,3.326237397061454,34.23,28.76,1.46,30.22564728119432
1,261.2916666666667,3.981080099112458,36.47,27.92,1.47,29.832771924543497
1,261.2962962962963,3.159677306811015,36.83,27.42,1.47,29.495623073106334
1,265.26388888888886,4.588593394392068,37.37,26.62,1.48,31.088350515615662
1,261.7361111111111,4.355774624480142,38.17,27.19,1.5,31.0
1,262.47222222222223,4.99264573554198,38.54,29.68,1.5,30.0
1,262.93055555555554,4.352560334735447,38.67,29.49,1.52,31.99881037492841
1,259.375,3.488429019020663,37.18,29.83,1.51,31.408933880424385
1,257.75,4.02669077863296,37.68,28.61,1.52,31.280189993420294
1,260.09722222222223,4.945657541354498,40.23,28.33,1.53,28.62499691036504
0,261.47222222222223,3.041992195778423,0.0,0.0,0.0,0.0
0,262.8024691358025,3.213881480105129,0.0,0.0,0.0,0.0
0,262.7037037037037,4.045850593366741,38.89,24.91,1.33,29.977036744169816
1,261.358024691358,2.692201814533752,39.8,30.22,1.49,32.58284138559369
1,260.79012345679007,4.405662075236992,39.72,28.65,1.48,27.782426878206703
1,262.2916666666667,3.863222641249498,39.06,29.34,1.48,27.27465114062232
1,258.26388888888886,3.427237167126603,38.2,28.9,1.49,27.451294562385087
1,257.45833333333326,2.301116031077173,38.64,29.79,1.5,28.921132281348
1,257.15277777777777,2.933919678131739,39.52,29.85,1.49,30.515326091091406
1,256.5061728395062,1.939748137085526,36.93,32.28,1.49,28.044295927183917
1,256.26388888888886,2.524940262238184,37.62,32.27,1.49,28.19574855485173
1,255.44444444444443,1.963686998243685,37.55,31.9,1.48,28.98910761444112
1,256.33333333333326,1.832725349399779,37.85,31.45,1.49,26.25797150597507
1,255.66666666666663,1.832694890322509,38.11,31.59,1.5,28.461590918691417
1,256.51388888888886,2.10914432671335,37.68,31.59,1.51,28.144430714440425
1,255.98765432098764,2.022192539256296,38.62,29.33,1.52,26.24324432792485
1,256.15277777777777,2.367144599556923,22.83,15.62,0.84,17.180274098771264
1,255.3703703703704,2.785335710755101,40.82,28.03,1.52,30.88592671794497
1,254.77777777777777,1.841048426926136,41.1,28.28,1.53,30.857132316266927
1,249.40277777777777,1.776292258666621,38.22,31.31,1.5,32.0
1,246.48611111111111,2.152610141370031,35.22,30.89,1.5,32.43562834847168
1,246.92592592592592,2.361733532982108,35.33,30.81,1.51,31.000000000000004
1,244.75,2.44151411867804,36.5,31.1,1.49,33.00000000000001
0,249.80555555555557,2.467133671045303,40.17,26.51,1.51,33.995378513290426
1,245.29166666666663,2.041792160934872,42.89,25.48,1.51,25.0
0,216.44444444444443,2.312650098250463,36.53,21.03,1.27,22.42522242171117
1,255.09375,3.644087231718004,33.97,29.88,1.47,31.181969675970336
1,257.96875,2.449193151667714,35.26,28.93,1.46,33.23192516406927
1,255.81944444444443,3.405236098501417,32.23,29.27,1.45,31.312014747284323
1,253.96875,5.157114601694048,32.29,28.5,1.45,32.11171809854362
0,266.828125,7.28446307964623,30.04,31.35,1.44,34.30540722337969
1,256.38888888888886,3.998471001784007,29.41,33.02,1.46,32.0
1,252.59722222222223,3.985417420665423,29.62,31.12,1.46,32.0
1,254.09375,3.705614094622433,31.44,31.2,1.47,31.68863672049412
1,256.59722222222223,3.071462824940681,32.22,31.23,1.48,32.29213980037398
1,254.265625,3.756246817298234,32.58,31.04,1.46,32.0
1,255.578125,4.120227796025574,32.03,30.37,1.46,30.930277112637945
1,258.59375,3.931152247823775,32.62,30.63,1.46,30.86710873302082
1,255.40625,3.374912109225988,32.24,31.99,1.47,31.353808926117317
1,261.43055555555554,5.06997664190001,33.76,29.28,1.47,30.0
1,260.515625,4.936191371642054,33.81,29.16,1.47,30.000000000000004
1,258.01388888888886,3.597163867619303,34.27,29.08,1.46,30.124074992314416
1,259.953125,2.682727836072445,35.17,29.61,1.47,29.218411588592826
1,259.390625,4.1468651490286,36.52,28.39,1.47,29.27976253835652
1,261.43055555555554,2.491858597430918,37.01,27.8,1.47,29.72178570100522
1,262.71875,2.894518243148923,37.81,27.71,1.48,31.644401447247123
1,261.125,3.236329006031156,37.64,27.45,1.48,31.226177708141964
1,262.77777777777777,4.381157981024848,38.38,29.7,1.5,28.517796834132096
1,261.78125,4.526215799152852,38.5,29.59,1.5,30.0
1,262.796875,4.071590046398342,39.07,29.44,1.5,30.0
1,260.43055555555554,3.186077695753839,38.91,29.44,1.52,29.927634383656606
1,261.625,3.198602710850537,37.07,30.85,1.53,31.0
1,260.44444444444446,3.708463696142038,37.02,30.58,1.52,31.15002885730128
1,260.4375,3.589603464119136,36.5,30.22,1.53,29.001109692458247
1,257.265625,5.86300290003419,39.39,27.71,1.53,27.802478845552777
0,258.78125,3.717143543995917,41.0,27.86,1.53,28.299270581427248
0,263.93055555555554,6.717951109011968,32.03,19.35,1.18,22.140348342002117
0,261.125,4.11977340374142,27.75,16.91,1.05,19.131257279845045
0,262.546875,7.408387829549612,42.9,28.85,1.49,30.145134424150616
1,260.6111111111111,5.641911824544272,41.37,29.66,1.48,32.85066222524898
1,258.5625,3.545696404762566,40.66,29.41,1.49,32.831919384031146
1,260.625,2.955162602166335,39.82,30.33,1.49,32.94566934233851
0,260.828125,2.535263862460852,40.2,29.11,1.49,29.727221498027173
1,259.453125,5.39546443335712,39.12,28.91,1.49,27.601271889796216
1,258.421875,5.052074164152146,38.63,29.02,1.49,27.0
1,260.33333333333326,3.559619892802504,38.65,28.78,1.49,27.179124318639925
1,258.83333333333326,1.679375643531481,39.13,29.38,1.5,30.541084242829893
1,257.34722222222223,2.109248579376274,27.12,20.06,1.01,19.857397332152487
1,258.3125,2.382928466424346,39.16,29.84,1.49,30.54847791648774
1,255.47222222222223,2.317024700343609,37.43,31.64,1.49,27.849222260405785
1,254.47222222222223,2.442977210713758,37.85,31.7,1.48,28.225896084808735
1,256.734375,2.771978974342346,36.05,25.45,1.36,26.37742928438785
1,252.84375,2.223285592161119,40.04,28.54,1.52,29.768074835931895
0,253.25,2.222874914606412,39.18,27.9,1.53,29.793966479842055
1,249.015625,2.137443909421563,38.62,28.69,1.51,29.963259972252807
1,249.84375,2.252021923661232,36.83,29.78,1.5,32.18246208646056
1,247.96875,1.936576127074659,35.29,30.37,1.49,32.89016074128199
1,246.54166666666663,2.162315069801278,34.7,30.91,1.49,32.54836400258777
1,246.0,1.532260349020362,34.99,30.87,1.49,32.49767124854875
1,245.515625,1.855666271410882,36.38,30.72,1.49,33.76807483593063
1,246.734375,2.454132883809507,36.15,30.41,1.49,33.028291431445645
1,246.45833333333331,2.218566715717316,36.4,30.38,1.49,33.0
0,250.5625,2.394620339386165,40.03,25.98,1.51,35.43882036161118
1,244.25,2.806651111278269,42.07,25.74,1.5,32.45702317816692
1,251.453125,6.734749699011446,42.82,25.31,1.5,34.31835565721697
0,249.91666666666663,2.994082885483901,43.69,25.94,1.5,35.59825013898817
0,251.71875,3.383717099204659,44.24,26.23,1.49,33.098088105078766
1,246.18055555555557,1.547618051369985,44.05,25.87,1.52,25.768074835930623
1,244.56944444444443,2.546191721326775,43.82,25.32,1.53,28.39382052856733
1,252.625,5.934548577293754,32.98,30.0,1.46,31.899577987081525
1,255.0,4.652643818408252,33.33,30.17,1.46,30.53003708260669
1,253.93055555555557,4.324851849012905,34.62,29.25,1.47,32.08154998084788
1,257.671875,3.231765536591411,34.23,29.31,1.46,30.629927092919928
1,257.390625,5.29197906702757,31.32,28.58,1.45,31.761796953056145
0,260.125,5.051462650299072,31.13,28.91,1.45,31.89917027269376
1,258.15625,4.966141225770116,30.14,30.02,1.45,32.20703293055583
1,256.296875,3.180167221464217,30.32,31.23,1.46,32.0
1,257.59375,2.490513267926872,29.55,31.48,1.46,31.061333264543684
1,257.53125,3.086506090126932,30.12,31.16,1.46,29.91674230468731
1,256.40625,2.959388718008995,31.1,31.15,1.47,31.74725471271546
1,256.15625,2.768678752705455,32.06,30.57,1.45,30.770983526671728
1,259.3611111111111,4.221116770472792,32.36,30.94,1.46,30.418613821704145
1,254.734375,2.979244775138795,32.99,30.96,1.47,30.980226226871416
1,254.875,3.28913233242929,32.89,31.81,1.47,32.4764060938887
1,259.0,4.02182198315859,33.89,29.13,1.47,30.000000000000004
1,261.59722222222223,4.723403130968412,34.65,28.93,1.47,29.238203046944545
1,260.77777777777777,4.124828754199876,37.02,27.98,1.47,29.96375632896862
1,260.140625,3.005860170349479,38.27,27.65,1.49,30.238203046942196
1,261.15277777777777,3.49953919235203,38.11,28.88,1.5,29.418751832082556
1,262.6875,2.892319682985544,39.06,29.53,1.5,29.238203046945262
1,261.02777777777777,2.992255917025937,39.34,29.45,1.52,29.86502721135255
0,260.046875,3.409871228039265,36.39,30.12,1.53,28.0590389245684
0,260.203125,3.264210631139576,36.93,29.07,1.52,31.31533765116241
0,257.359375,7.348725182935596,39.04,27.67,1.53,28.251702394752144
0,259.30555555555554,4.684602421191004,37.6,24.19,1.28,25.656307508627783
1,264.265625,6.028048580512404,43.26,28.68,1.49,29.397109135675947
1,262.30555555555554,7.34724505742391,42.26,28.08,1.48,35.530447148755066
1,260.921875,3.313387168571353,40.67,29.65,1.48,35.71130269745226
1,260.375,3.4583795145154,40.48,30.02,1.49,33.09729980048032
1,257.046875,4.64423559140414,40.63,29.71,1.49,30.732295325418384
1,257.015625,4.430797325447202,39.13,28.68,1.49,27.948269402733565
1,257.921875,3.36615888401866,37.99,29.31,1.49,28.27744800996474
1,257.80555555555554,2.221770333747069,39.23,29.15,1.5,29.367090962238308
1,257.43055555555554,1.919961836602953,38.63,29.75,1.49,30.0
1,256.671875,2.074044504202902,37.95,30.57,1.49,28.739889939231876
1,255.01388888888889,2.329862667454614,37.79,31.27,1.49,27.953239299997925
1,256.8125,2.001320087350905,37.35,30.39,1.52,29.89188283265512
1,255.96875,1.592664033174515,38.95,28.67,1.52,28.761796953055875
1,256.21875,2.199342276901007,40.21,29.4,1.52,31.0
1,246.28125,2.101357873529196,38.99,28.55,1.51,30.713963036323445
1,247.28125,2.03314262535423,38.3,31.09,1.5,32.060771665116285
0,248.265625,2.298869903199375,36.54,29.84,1.5,32.45762775765938
1,247.71875,2.055611548945308,36.64,30.11,1.49,33.0
1,248.875,1.456488679680559,36.71,30.19,1.49,32.85679093143393
1,244.30555555555557,2.195687005089389,36.29,30.39,1.5,31.292142637828416
1,246.421875,1.596170227043331,37.28,29.08,1.5,32.87472841228876
1,245.02777777777777,2.23019685347875,42.19,25.78,1.51,31.30978374100475
1,245.703125,2.71966227889061,43.51,26.25,1.51,28.292697803132448
1,245.71875,1.463044210337102,44.22,25.93,1.52,30.799927901542222
1,245.265625,1.458393899723887,43.84,25.28,1.52,29.708714132462628
1,219.86111111111111,3.968523195156684,32.59,29.63,1.45,32.0
0,258.25,3.12465352896187,34.13,28.51,1.46,30.0426075848564
0,256.75308641975306,4.546167290505068,34.22,28.58,1.46,30.506591794644372
0,262.40277777777777,6.47423176964124,32.58,27.96,1.45,31.23188116599488
1,257.679012345679,4.6121268728633,31.76,28.3,1.45,31.70431482642539
1,254.91666666666663,4.543646490408316,29.52,32.08,1.46,32.0
1,255.02469135802468,3.57940928288448,29.36,32.5,1.45,32.0
1,256.31944444444446,2.914047710597515,30.18,30.75,1.46,32.0
1,253.77777777777777,3.782218119336499,30.1,30.02,1.46,32.0
1,256.69444444444446,2.985663487679429,29.29,31.32,1.46,31.061333264543528
1,255.875,2.659154831535286,31.32,30.97,1.46,32.003892780662504
1,257.01388888888886,2.73141994410091,33.02,31.96,1.47,32.0
1,260.125,3.224241226911545,34.09,29.06,1.46,30.209805400997425
1,258.641975308642,4.908083906880132,34.89,28.59,1.47,29.351332559404565
1,260.7283950617284,3.78027175532447,35.6,29.57,1.47,29.42005653854665
1,263.94444444444446,3.155693425072564,37.29,28.0,1.47,29.21595853077581
1,262.40740740740733,4.505864679813386,37.04,28.05,1.47,29.885044356111617
1,263.56944444444446,4.131164909236962,37.15,28.04,1.47,29.31123142922544
1,261.70833333333326,3.108723008798228,37.97,28.02,1.48,29.98145464507309
1,261.375,3.199623539215989,37.86,28.31,1.48,29.244480929820654
1,262.5061728395062,3.649309064870999,38.86,28.45,1.49,29.889907684968687
1,263.84722222222223,3.616886068549421,39.08,29.78,1.5,27.78375695334445
1,262.5432098765432,3.517672260602315,38.79,29.66,1.52,29.211482656949663
0,261.0,4.786589504024128,37.41,29.78,1.55,27.2591795195868
0,261.27777777777777,3.15572754955954,37.39,28.75,1.52,31.832613112343324
0,260.94444444444446,3.621479238073031,40.88,24.87,1.54,28.916570839149948
0,261.76388888888886,2.652588179541959,0.0,0.0,0.0,0.0
1,257.9861111111111,3.63884340143866,39.28,28.49,1.49,28.164076208294205
1,259.44444444444446,2.780422223938836,38.55,28.84,1.49,28.63964800636652
1,259.06944444444446,2.864529751241207,38.6,28.75,1.49,28.76811382395536
1,259.34722222222223,3.141086171898577,38.91,29.93,1.5,28.369635588412404
1,258.33333333333326,2.313008274561093,38.93,30.14,1.5,28.244480929820394
1,257.5432098765432,2.010292229093151,38.7,29.18,1.48,29.24448092982168
1,255.97222222222223,2.97848302539852,38.08,29.81,1.49,28.93640805048746
1,255.875,2.047212733162774,37.43,30.87,1.48,29.0
1,255.63888888888889,1.894074801769521,39.63,28.99,1.52,30.18598986008171
1,254.68055555555557,2.359640951785776,39.83,28.78,1.51,30.350883863792145
1,247.72222222222223,2.411186769604683,38.72,30.52,1.5,32.019503245759566
1,248.125,2.209955832196607,36.77,30.19,1.49,32.49381713881403
1,247.04938271604945,2.28600561177289,35.7,30.3,1.5,31.899813220734536
1,246.16049382716048,1.953956874064457,35.75,30.69,1.5,31.0533901899662
1,247.33333333333331,2.261467002332211,35.67,30.46,1.5,31.20668960295456
1,246.44444444444443,2.164808517528905,37.11,28.32,1.5,32.95979701136784
1,250.7530864197531,2.110101561487457,38.55,27.32,1.52,32.17308021499088
0,248.25,3.020461141235299,39.23,26.78,1.52,33.69025378162198
0,249.38888888888889,3.528508259190454,41.22,25.35,1.51,35.25410932247907
1,246.358024691358,2.438285532556934,41.17,25.51,1.52,31.77412211337122
1,245.88888888888889,3.148269067207972,41.89,25.51,1.52,30.31413811441844
1,245.55555555555557,1.834403969347477,43.43,25.02,1.52,29.579282947549515
1,254.04166666666663,3.240320994622178,32.82,29.86,1.46,31.274821052281123
1,255.0,3.467551617883146,33.17,30.34,1.47,31.0
1,257.38888888888886,3.564900169769923,34.98,28.59,1.47,30.50726520612784
1,256.234375,5.720308373682202,34.06,28.27,1.46,30.0
1,257.6666666666667,4.168486300441954,34.38,27.99,1.46,30.023334864330835
1,259.359375,4.090321986936033,34.55,27.33,1.45,31.0
1,258.875,3.491266292002466,33.49,27.98,1.45,31.89572684916813
1,257.625,4.092363556846977,32.99,28.46,1.44,30.65637489881456
1,256.6111111111111,5.096599488622612,32.08,28.68,1.44,30.95507363912684
1,254.265625,4.34073896240443,31.85,28.68,1.44,30.770861726312983
